Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,650,Sales,5,1,Medical,1,531,2,Female,78,1,2,Healthcare Representative,1,Married,6681,22334,3,Y,No,17,3,2,80,0,6,0,3,1,5,0,3
42,No,Travel_Rarely,139,Sales,1,2,Life Sciences,1,1835,3,Male,98,3,1,Research Director,2,Married,1009,7745,0,Y,Yes,15,3,1,80,0,16,3,2,21,4,1,4
39,Yes,Non-Travel,718,Research & Development,1,2,Life Sciences,1,932,3,Female,98,3,3,Research Scientist,2,Single,6633,15460,2,Y,No,13,3,1,80,0,15,2,4,9,4,0,5
45,No,Travel_Rarely,755,Sales,11,2,Marketing,1,723,4,Male,75,1,1,Healthcare Representative,3,Divorced,7398,18830,5,Y,Yes,11,3,2,80,0,11,2,2,7,0,3,2
44,Yes,Travel_Rarely,1409,Research & Development,17,2,Medical,1,243,2,Female,51,2,1,Manufacturing Director,4,Single,11230,20864,0,Y,Yes,11,3,3,80,1,16,2,1,3,3,3,0
28,Yes,Travel_Rarely,534,Sales,10,3,Life Sciences,1,1956,2,Male,66,3,1,Sales Executive,1,Married,2147,10661,0,Y,No,15,3,2,80,1,29,0,2,0,0,0,1
60,Yes,Travel_Rarely,1355,Research & Development,7,4,Medical,1,876,4,Female,47,1,1,Research Scientist,3,Single,16117,13084,0,Y,Yes,18,3,3,80,0,5,2,2,1,6,5,0
44,No,Travel_Frequently,754,Research & Development,10,2,Medical,1,685,3,Male,36,2,3,Manufacturing Director,4,Married,2516,12107,3,Y,No,14,3,2,80,2,16,1,2,4,0,3,6
38,No,Travel_Frequently,539,Research & Development,19,2,Life Sciences,1,55,2,Male,52,2,2,Sales Executive,4,Single,5453,8153,0,Y,No,12,3,4,80,0,2,3,3,23,2,1,1
38,No,Travel_Rarely,1113,Research & Development,5,3,Life Sciences,1,1817,2,Female,87,2,1,Sales Executive,3,Divorced,1009,24541,2,Y,No,11,3,3,80,0,3,2,3,5,2,7,5
22,No,Travel_Rarely,510,Research & Development,10,2,Technical Degree,1,382,2,Female,51,3,2,Sales Executive,4,Divorced,9326,24757,4,Y,No,12,3,3,80,1,9,2,4,6,4,3,4
47,No,Non-Travel,1163,Research & Development,4,1,Technical Degree,1,1439,4,Female,58,2,2,Laboratory Technician,2,Divorced,11095,20057,1,Y,Yes,13,3,2,80,2,0,3,3,17,4,1,5
48,No,Travel_Rarely,711,Research & Development,12,3,Life Sciences,1,478,2,Female,75,3,1,Sales Executive,3,Divorced,1009,26999,6,Y,No,16,3,3,80,0,9,2,3,0,0,1,0
52,No,Travel_Rarely,809,Research & Development,23,2,Medical,1,722,2,Male,47,2,4,Sales Executive,2,Single,4553,3001,2,Y,No,12,3,4,80,0,15,1,2,26,0,0,7
40,No,Travel_Rarely,102,Research & Development,12,4,Life Sciences,1,981,2,Male,85,1,1,Research Scientist,2,Divorced,7628,22974,0,Y,No,19,3,2,80,1,11,3,4,4,5,3,4
26,No,Travel_Rarely,1034,Sales,8,2,Human Resources,1,1,3,Female,59,2,3,Research Director,3,Single,10473,5270,2,Y,No,13,3,2,80,0,15,3,2,19,9,5,0
39,No,Travel_Rarely,1010,Sales,9,3,Life Sciences,1,2068,4,Male,58,2,1,Sales Representative,4,Divorced,2088,16185,1,Y,Yes,11,3,2,80,0,12,4,2,11,0,1,6
41,No,Travel_Frequently,1460,Sales,15,1,Marketing,1,1365,4,Male,83,3,1,Research Scientist,1,Single,3864,26999,0,Y,Yes,12,3,4,80,1,1,0,3,5,6,1,0
40,No,Travel_Rarely,498,Research & Development,18,3,Life Sciences,1,1314,2,Female,44,3,2,Sales Representative,4,Divorced,6414,11543,1,Y,No,11,3,1,80,0,11,2,1,0,7,11,3
33,Yes,Travel_Frequently,278,Research & Development,11,2,Other,1,1228,3,Female,41,2,1,Research Scientist,2,Divorced,6981,2094,4,Y,No,15,3,1,80,1,11,4,1,8,4,5,4
40,No,Travel_Rarely,801,Research & Development,11,3,Life Sciences,1,1605,2,Male,39,2,1,Sales Executive,3,Single,13723,17052,3,Y,No,13,3,1,80,0,5,1,3,10,6,0,9
50,No,Travel_Frequently,308,Sales,16,2,Marketing,1,1029,3,Male,60,2,3,Human Resources,3,Single,10003,13169,2,Y,No,19,3,3,80,0,20,3,2,0,0,3,0
26,Yes,Travel_Rarely,864,Sales,10,4,Marketing,1,120,2,Female,79,3,4,Sales Executive,1,Married,1009,14142,2,Y,Yes,16,3,1,80,1,4,2,2,18,2,5,3
33,No,Travel_Rarely,639,Research & Development,11,2,Life Sciences,1,973,2,Male,100,3,3,Research Scientist,4,Single,11014,5265,0,Y,No,21,3,2,80,0,20,2,3,4,8,6,4
40,No,Travel_Rarely,889,Research & Development,7,4,Life Sciences,1,841,4,Female,49,2,2,Manufacturing Director,2,Single,2126,22534,0,Y,No,14,3,3,80,2,8,2,2,0,6,0,8
42,Yes,Travel_Frequently,475,Research & Development,4,2,Medical,1,2028,4,Female,72,2,1,Laboratory Technician,1,Single,1998,19469,6,Y,No,17,3,4,80,0,14,2,2,17,7,0,3
45,No,Non-Travel,1091,Sales,11,3,Medical,1,790,1,Male,86,3,1,Sales Executive,3,Married,1009,12345,0,Y,Yes,17,3,3,80,1,8,2,2,0,1,3,2
40,Yes,Travel_Frequently,565,Sales,20,4,Marketing,1,1870,3,Male,72,2,2,Research Scientist,3,Single,5150,26999,4,Y,No,18,3,3,80,1,5,2,3,21,5,4,4
44,No,Travel_Rarely,429,Sales,7,2,Medical,1,1478,2,Female,83,3,2,Laboratory Technician,2,Divorced,5212,17303,6,Y,Yes,17,3,2,80,0,6,3,4,2,0,3,2
32,No,Travel_Rarely,488,Sales,9,3,Life Sciences,1,446,1,Female,69,2,1,Laboratory Technician,2,Married,1009,26366,2,Y,Yes,16,3,2,80,0,5,1,1,4,0,6,9
37,No,Travel_Rarely,238,Research & Development,7,5,Life Sciences,1,504,1,Female,87,2,2,Research Scientist,4,Single,1009,10394,1,Y,No,11,3,3,80,0,15,1,1,6,9,0,3
45,Yes,Travel_Rarely,733,Sales,6,2,Life Sciences,1,950,2,Female,76,2,1,Manager,2,Divorced,15317,11650,0,Y,No,11,3,3,80,1,20,1,2,10,0,4,5
23,No,Travel_Rarely,126,Human Resources,29,3,Medical,1,1772,3,Male,70,1,2,Human Resources,4,Married,1009,10635,1,Y,No,14,3,3,80,2,8,3,2,0,5,0,3
48,No,Travel_Rarely,949,Research & Development,5,2,Life Sciences,1,983,1,Male,90,2,1,Sales Representative,1,Divorced,5309,15786,1,Y,No,11,3,2,80,1,4,5,2,5,0,0,4
29,No,Travel_Rarely,745,Research & Development,1,4,Technical Degree,1,914,1,Female,75,3,2,Healthcare Representative,3,Single,7031,11072,0,Y,No,15,3,2,80,0,7,3,2,6,7,0,4
39,No,Travel_Rarely,133,Research & Development,5,3,Life Sciences,1,742,3,Male,87,2,2,Laboratory Technician,3,Divorced,5493,7840,2,Y,Yes,13,3,1,80,1,9,3,2,9,8,7,9
42,No,Travel_Rarely,1100,Sales,22,3,Life Sciences,1,853,2,Female,71,3,1,Laboratory Technician,2,Married,4876,20146,3,Y,No,11,3,2,80,0,0,3,1,3,8,0,8
30,No,Travel_Rarely,755,Research & Development,2,2,Marketing,1,1478,4,Female,36,1,1,Sales Executive,2,Married,7582,17492,2,Y,No,17,3,1,80,1,0,1,3,9,4,0,0
35,No,Travel_Rarely,847,Sales,1,3,Medical,1,949,4,Male,44,2,4,Sales Executive,3,Married,10961,13644,1,Y,Yes,14,3,1,80,1,14,3,3,15,8,3,6
45,No,Travel_Frequently,396,Research & Development,25,3,Medical,1,587,1,Female,30,2,1,Laboratory Technician,1,Married,6546,12178,2,Y,No,11,3,2,80,0,0,3,1,8,7,0,7
52,Yes,Travel_Rarely,914,Research & Development,3,4,Life Sciences,1,1549,3,Female,91,1,1,Healthcare Representative,4,Single,13944,13757,2,Y,No,11,3,3,80,0,7,3,3,2,5,0,2
42,No,Travel_Rarely,1068,Human Resources,1,1,Medical,1,1512,2,Female,30,2,2,Research Scientist,3,Married,4529,2094,2,Y,Yes,18,3,2,80,0,5,2,3,7,10,0,0
42,No,Travel_Rarely,809,Research & Development,11,1,Marketing,1,2068,4,Male,30,3,2,Manufacturing Director,3,Married,1966,2094,4,Y,No,11,3,3,80,2,18,2,1,12,5,3,0
40,Yes,Travel_Rarely,879,Research & Development,13,3,Medical,1,1363,1,Male,59,1,1,Laboratory Technician,2,Single,5289,6272,4,Y,Yes,11,3,2,80,0,17,2,2,7,3,11,2
35,No,Travel_Rarely,599,Research & Development,20,2,Life Sciences,1,477,4,Female,66,2,1,Laboratory Technician,1,Single,10690,26999,0,Y,No,18,3,1,80,0,19,3,3,12,4,3,1
23,No,Travel_Rarely,917,Research & Development,7,3,Life Sciences,1,942,1,Female,92,2,2,Healthcare Representative,4,Married,8132,26999,3,Y,Yes,11,3,3,80,1,21,4,2,1,0,5,4
24,No,Travel_Rarely,1229,Research & Development,9,1,Life Sciences,1,1502,2,Female,94,1,2,Sales Representative,1,Married,16661,22099,0,Y,Yes,11,3,2,80,0,3,1,2,10,2,0,6
35,No,Travel_Rarely,542,Research & Development,8,4,Life Sciences,1,1,3,Male,84,2,1,Sales Representative,1,Married,2908,9374,6,Y,No,11,3,3,80,0,0,1,3,13,3,0,17
40,No,Travel_Rarely,1097,Research & Development,15,4,Medical,1,344,1,Female,76,2,1,Research Scientist,2,Single,12037,11193,4,Y,Yes,13,3,2,80,1,5,3,1,0,5,4,3
29,No,Travel_Rarely,1109,Sales,11,4,Medical,1,1355,4,Male,69,2,3,Sales Executive,1,Single,10261,20025,2,Y,Yes,11,3,4,80,0,18,3,3,3,6,0,5
37,No,Travel_Frequently,700,Research & Development,4,2,Medical,1,1149,2,Male,68,2,3,Manufacturing Director,2,Single,3299,18537,2,Y,No,17,3,1,80,2,9,3,1,1,0,4,10
30,No,Travel_Rarely,1216,Research & Development,12,2,Life Sciences,1,479,3,Female,43,3,2,Laboratory Technician,2,Married,3605,19156,1,Y,Yes,21,3,3,80,0,16,2,3,3,8,3,5
20,No,Travel_Rarely,479,Research & Development,8,2,Medical,1,1805,4,Male,100,2,2,Research Director,4,Married,3412,15236,4,Y,No,19,3,1,80,0,7,4,2,8,0,0,0
39,Yes,Travel_Rarely,1092,Research & Development,10,2,Medical,1,600,4,Male,35,2,3,Research Director,1,Single,6616,16765,3,Y,No,14,3,1,80,0,7,4,2,0,4,1,5
28,No,Travel_Frequently,777,Research & Development,16,3,Other,1,1042,2,Female,71,3,2,Sales Executive,2,Single,2979,16297,0,Y,Yes,14,3,2,80,0,10,3,3,5,4,0,1
50,No,Travel_Rarely,1499,Research & Development,8,3,Medical,1,1186,3,Female,67,2,2,Manager,1,Married,1009,19429,0,Y,No,12,3,1,80,1,10,2,3,5,8,1,0
36,No,Travel_Rarely,807,Research & Development,1,3,Life Sciences,1,1002,2,Female,59,2,2,Research Scientist,1,Married,3268,21592,0,Y,No,14,3,3,80,0,6,4,4,1,4,3,5
39,No,Travel_Rarely,749,Sales,14,4,Life Sciences,1,930,3,Male,41,1,1,Laboratory Technician,1,Single,11214,12085,0,Y,Yes,16,3,4,80,0,2,3,3,16,1,0,6
38,No,Travel_Rarely,907,Sales,3,4,Life Sciences,1,403,3,Male,55,1,1,Laboratory Technician,3,Divorced,11594,13219,3,Y,No,12,3,4,80,0,20,3,2,3,6,5,6
32,No,Non-Travel,1328,Research & Development,2,3,Medical,1,1784,2,Female,83,2,1,Sales Executive,1,Single,1128,19862,5,Y,Yes,13,3,1,80,1,6,1,1,4,0,0,10
27,Yes,Travel_Rarely,1040,Research & Development,23,2,Life Sciences,1,975,1,Male,50,3,2,Research Scientist,2,Single,7591,8073,4,Y,Yes,20,3,2,80,1,15,1,1,12,8,5,2
43,No,Travel_Rarely,102,Research & Development,12,4,Life Sciences,1,1237,2,Female,90,1,1,Manufacturing Director,3,Single,14324,10587,3,Y,No,15,3,1,80,1,18,0,3,9,5,6,1
48,Yes,Travel_Rarely,642,Research & Development,1,2,Medical,1,1331,4,Male,100,2,2,Manufacturing Director,3,Single,1391,15165,6,Y,Yes,15,3,2,80,0,16,4,3,3,10,1,0
33,No,Travel_Frequently,462,Research & Development,1,2,Medical,1,888,3,Female,76,2,2,Sales Representative,1,Married,2497,3557,0,Y,No,11,3,3,80,0,16,3,3,11,5,0,3
30,No,Travel_Frequently,508,Sales,21,1,Human Resources,1,1146,3,Female,93,2,1,Human Resources,1,Married,1009,21735,5,Y,No,14,3,2,80,0,0,3,1,0,6,0,3
43,Yes,Travel_Rarely,729,Research & Development,15,2,Medical,1,1519,2,Female,80,2,4,Research Scientist,2,Single,9618,12772,0,Y,No,19,3,3,80,0,11,4,2,7,6,3,6
25,No,Travel_Rarely,212,Human Resources,10,2,Life Sciences,1,1641,2,Male,77,2,1,Manufacturing Director,2,Married,7679,13218,3,Y,Yes,11,3,3,80,0,10,1,3,8,12,1,0
35,No,Travel_Rarely,321,Human Resources,2,1,Marketing,1,1,2,Male,37,2,2,Research Scientist,4,Married,8776,9558,5,Y,No,13,3,3,80,0,0,3,2,4,9,8,8
46,No,Travel_Rarely,222,Research & Development,9,3,Medical,1,792,2,Male,62,2,2,Laboratory Technician,3,Married,1009,21550,4,Y,No,13,3,1,80,0,28,1,3,8,11,1,5
35,No,Travel_Rarely,714,Research & Development,12,4,Medical,1,730,1,Female,38,1,1,Research Scientist,2,Married,12751,13017,5,Y,No,14,3,2,80,1,15,0,1,1,3,2,5
37,Yes,Travel_Frequently,252,Human Resources,1,2,Life Sciences,1,1304,3,Female,30,2,1,Sales Executive,1,Married,7732,22179,3,Y,Yes,11,3,2,80,0,3,2,2,10,6,8,4
38,No,Travel_Rarely,1013,Sales,1,2,Medical,1,438,2,Male,30,1,3,Research Scientist,1,Married,1009,5685,5,Y,No,15,3,3,80,0,19,2,2,7,0,6,7
35,No,Travel_Rarely,1161,Sales,15,2,Medical,1,1045,4,Female,59,2,3,Laboratory Technician,2,Married,10633,22228,5,Y,No,12,3,3,80,1,4,2,3,8,7,5,0
40,No,Travel_Rarely,1215,Research & Development,13,2,Human Resources,1,821,3,Male,49,2,1,Sales Executive,2,Married,4948,23209,4,Y,No,17,3,1,80,0,15,4,2,8,6,3,3
23,No,Travel_Rarely,689,Research & Development,5,3,Marketing,1,1532,3,Male,60,3,1,Manufacturing Director,3,Single,4206,20221,2,Y,No,12,3,1,80,0,13,1,3,21,7,4,4
44,No,Travel_Rarely,1251,Research & Development,13,4,Life Sciences,1,501,2,Male,58,3,2,Research Scientist,1,Single,6928,8178,1,Y,Yes,13,3,1,80,1,20,5,3,11,8,4,1
49,No,Travel_Rarely,805,Sales,12,3,Medical,1,802,2,Male,84,2,3,Research Director,1,Single,1009,11865,2,Y,No,20,3,4,80,0,14,4,2,6,8,0,4
29,No,Travel_Rarely,1365,Sales,20,2,Life Sciences,1,598,1,Female,90,3,2,Laboratory Technician,1,Married,1009,16378,7,Y,No,16,3,2,80,0,7,2,1,12,0,0,1
30,No,Non-Travel,1046,Research & Development,13,2,Life Sciences,1,277,2,Female,56,2,2,Sales Executive,4,Married,3763,12544,0,Y,No,17,3,3,80,0,0,2,2,9,5,3,0
33,No,Travel_Rarely,729,Research & Development,12,4,Medical,1,1756,1,Female,30,2,2,Sales Executive,2,Married,12538,9225,0,Y,Yes,13,3,1,80,2,10,3,3,6,3,2,0
49,No,Travel_Rarely,1245,Sales,14,1,Medical,1,540,2,Male,45,2,2,Research Scientist,1,Divorced,2871,8441,7,Y,No,11,3,1,80,1,12,2,3,1,6,0,9
23,No,Travel_Rarely,275,Research & Development,11,2,Life Sciences,1,1205,4,Male,34,1,1,Manager,2,Married,6260,22656,1,Y,Yes,11,3,2,80,1,12,3,1,18,0,3,8
36,No,Travel_Rarely,949,Research & Development,18,2,Medical,1,1252,2,Male,68,3,1,Sales Executive,3,Married,1009,9076,1,Y,No,15,3,1,80,0,0,1,3,0,2,8,14
29,No,Travel_Frequently,876,Research & Development,1,1,Life Sciences,1,361,1,Male,65,2,3,Research Scientist,2,Single,12237,23259,1,Y,No,13,3,4,80,2,10,4,2,4,5,0,5
30,No,Travel_Rarely,1411,Research & Development,5,2,Technical Degree,1,1946,2,Male,67,4,1,Research Scientist,3,Married,1012,19131,2,Y,Yes,16,3,2,80,2,14,2,3,14,7,0,2
34,No,Travel_Rarely,1478,Research & Development,23,4,Medical,1,306,4,Male,77,3,2,Research Scientist,3,Married,8194,17761,0,Y,No,13,3,1,80,0,17,2,3,11,0,7,6
27,Yes,Travel_Rarely,1164,Research & Development,3,3,Technical Degree,1,1,3,Female,52,2,1,Research Scientist,1,Single,16271,2094,0,Y,No,11,3,3,80,0,8,3,2,13,0,0,11
35,No,Travel_Rarely,1415,Research & Development,17,2,Medical,1,422,3,Male,69,1,2,Sales Executive,1,Divorced,5721,8930,0,Y,No,12,3,2,80,1,23,1,2,3,11,0,2
34,No,Travel_Frequently,868,Research & Development,2,5,Life Sciences,1,700,1,Female,30,3,2,Manager,4,Divorced,1763,13644,1,Y,Yes,11,3,3,80,0,16,2,2,11,9,0,7
18,Yes,Travel_Frequently,657,Research & Development,18,2,Life Sciences,1,1168,1,Female,50,1,1,Human Resources,2,Single,13499,26999,6,Y,No,11,3,1,80,0,3,3,1,6,6,0,3
31,Yes,Non-Travel,694,Research & Development,20,2,Medical,1,1705,3,Male,100,2,3,Manager,1,Single,6828,11298,2,Y,No,11,3,3,80,1,12,0,2,14,5,0,0
18,No,Travel_Frequently,156,Research & Development,6,2,Medical,1,1761,3,Male,64,2,2,Sales Executive,3,Married,10116,17400,0,Y,No,22,3,4,80,0,22,3,2,3,6,0,3
52,No,Non-Travel,824,Research & Development,4,3,Medical,1,853,4,Male,41,3,1,Research Scientist,2,Married,19683,11415,0,Y,No,14,3,2,80,1,21,1,2,8,1,2,0
59,No,Non-Travel,126,Sales,1,1,Medical,1,409,3,Female,35,2,2,Research Scientist,3,Divorced,4058,26999,3,Y,Yes,18,3,3,80,0,15,3,2,24,4,0,0
31,No,Travel_Rarely,659,Research & Development,14,2,Marketing,1,770,1,Female,81,2,1,Research Scientist,4,Married,11568,23254,0,Y,No,14,3,4,80,0,12,2,2,10,12,6,4
31,No,Travel_Rarely,102,Research & Development,8,1,Medical,1,1001,1,Male,93,1,1,Laboratory Technician,3,Married,5132,26999,3,Y,No,13,3,1,80,0,15,1,3,4,6,0,7
43,No,Travel_Frequently,816,Research & Development,12,2,Medical,1,1466,3,Male,63,3,2,Sales Executive,2,Divorced,11170,11059,0,Y,No,16,3,2,80,1,5,2,3,0,1,0,7
44,No,Travel_Rarely,567,Research & Development,16,3,Human Resources,1,1094,1,Female,82,2,3,Sales Representative,2,Married,6383,8057,3,Y,No,22,3,2,80,0,11,1,2,5,9,5,3
37,No,Travel_Rarely,1499,Sales,12,2,Life Sciences,1,674,1,Male,64,1,1,Manager,1,Divorced,11412,18666,3,Y,No,15,3,2,80,0,4,2,1,8,11,0,2
32,No,Travel_Rarely,534,Research & Development,10,4,Life Sciences,1,271,2,Male,71,2,1,Sales Representative,3,Divorced,2276,5386,5,Y,No,14,3,3,80,0,11,3,1,4,1,2,1
29,No,Non-Travel,433,Research & Development,14,4,Life Sciences,1,945,3,Male,49,2,1,Research Scientist,3,Single,7058,21742,0,Y,Yes,18,3,1,80,2,15,0,3,3,8,4,3
27,No,Travel_Rarely,875,Research & Development,1,3,Life Sciences,1,285,3,Female,64,1,1,Laboratory Technician,3,Divorced,14696,2094,5,Y,No,11,3,4,80,0,10,1,2,14,3,1,7
49,No,Travel_Rarely,714,Research & Development,11,2,Medical,1,768,4,Female,35,2,2,Healthcare Representative,3,Divorced,4183,17707,3,Y,Yes,15,3,2,80,1,3,1,3,8,7,0,4
43,No,Travel_Rarely,726,Sales,1,1,Marketing,1,779,1,Male,79,3,2,Sales Executive,2,Married,5825,16840,0,Y,No,11,3,1,80,1,16,1,1,5,10,4,3
27,No,Travel_Rarely,1071,Sales,7,3,Life Sciences,1,945,1,Male,100,3,1,Laboratory Technician,3,Married,2977,11826,6,Y,Yes,14,3,2,80,1,19,2,2,5,7,0,0
23,No,Non-Travel,592,Research & Development,1,1,Medical,1,1836,2,Female,87,2,1,Sales Representative,3,Divorced,1009,9934,0,Y,No,16,3,1,80,0,16,4,2,15,2,0,0
18,Yes,Travel_Rarely,1142,Research & Development,3,2,Medical,1,1,3,Female,89,1,1,Research Director,3,Divorced,1338,12296,3,Y,No,11,3,1,80,1,24,4,3,6,6,2,4
48,No,Travel_Rarely,1196,Research & Development,15,3,Medical,1,1334,2,Female,63,3,1,Research Scientist,2,Married,5367,9336,2,Y,Yes,11,3,2,80,0,11,3,3,10,4,2,8
43,No,Travel_Frequently,580,Sales,6,1,Medical,1,1056,3,Male,59,2,3,Sales Executive,4,Divorced,8760,9971,3,Y,No,17,3,3,80,2,13,2,3,10,1,6,7
33,No,Travel_Frequently,1083,Research & Development,14,2,Life Sciences,1,1755,1,Male,62,2,3,Sales Representative,1,Divorced,1009,17017,0,Y,No,12,3,3,80,0,5,1,3,6,1,4,3
39,No,Travel_Rarely,1301,Research & Development,9,2,Life Sciences,1,1583,1,Female,42,3,1,Sales Executive,2,Single,1009,13478,2,Y,No,17,3,3,80,0,5,5,2,8,5,4,0
32,No,Travel_Frequently,1254,Research & Development,14,3,Life Sciences,1,542,2,Female,64,1,3,Laboratory Technician,1,Married,1009,5621,1,Y,No,11,3,1,80,1,0,1,2,4,8,5,8
40,No,Non-Travel,533,Research & Development,7,1,Life Sciences,1,1234,2,Female,78,2,1,Research Scientist,2,Single,5307,9608,2,Y,No,17,3,4,80,0,16,1,2,12,5,7,0
44,No,Travel_Rarely,327,Research & Development,2,5,Medical,1,175,1,Male,71,2,2,Laboratory Technician,2,Single,8414,11368,2,Y,No,11,3,4,80,0,10,2,3,9,9,5,4
49,No,Travel_Frequently,1137,Research & Development,1,2,Life Sciences,1,505,3,Female,77,2,1,Research Scientist,3,Married,1009,26999,1,Y,No,11,3,1,80,0,0,3,1,9,0,0,9
41,No,Travel_Rarely,914,Research & Development,9,4,Other,1,1154,2,Female,59,2,2,Sales Representative,1,Divorced,1009,4252,5,Y,No,13,3,3,80,1,7,3,3,3,0,0,0
28,No,Travel_Rarely,248,Sales,5,2,Technical Degree,1,1298,4,Female,34,2,1,Research Scientist,2,Divorced,4120,18786,3,Y,No,17,3,1,80,2,16,1,2,10,6,0,0
33,No,Travel_Frequently,1281,Research & Development,26,2,Medical,1,1331,3,Female,30,3,2,Research Scientist,1,Married,8752,21382,2,Y,Yes,13,3,2,80,1,10,3,2,3,5,3,4
42,No,Travel_Rarely,344,Research & Development,25,1,Marketing,1,1832,4,Male,43,2,1,Laboratory Technician,3,Married,7606,18828,0,Y,No,17,3,3,80,2,9,1,3,18,0,3,15
36,No,Travel_Frequently,171,Sales,22,2,Medical,1,1302,2,Female,50,2,1,Sales Executive,1,Single,1009,26416,2,Y,Yes,19,3,4,80,0,10,4,2,12,7,0,0
36,No,Travel_Rarely,917,Sales,13,3,Life Sciences,1,969,2,Female,45,2,4,Healthcare Representative,1,Married,1009,14811,3,Y,No,16,3,2,80,0,6,3,3,7,6,0,0
35,No,Travel_Rarely,682,Sales,1,3,Medical,1,1421,1,Male,47,2,1,Sales Executive,2,Married,7712,21242,2,Y,No,13,3,2,80,0,1,5,2,0,9,2,2
36,No,Travel_Frequently,992,Research & Development,22,2,Medical,1,2034,4,Female,50,2,2,Research Scientist,2,Married,13414,10495,3,Y,No,17,3,1,80,0,8,3,2,13,0,0,9
36,No,Travel_Rarely,1499,Sales,2,3,Medical,1,1501,2,Male,78,2,1,Sales Executive,2,Divorced,5271,20499,2,Y,Yes,12,3,2,80,0,8,3,2,10,9,0,1
32,No,Travel_Rarely,1499,Sales,5,1,Life Sciences,1,1498,1,Female,36,3,2,Research Scientist,2,Married,3582,2094,2,Y,No,16,3,3,80,0,0,2,2,4,2,2,0
29,No,Non-Travel,1119,Research & Development,17,3,Medical,1,1279,1,Female,89,3,3,Laboratory Technician,1,Married,11967,11616,0,Y,No,13,3,3,80,1,12,3,3,9,2,3,2
31,No,Travel_Rarely,1372,Research & Development,18,3,Technical Degree,1,2001,1,Female,92,2,3,Human Resources,1,Single,2501,2094,9,Y,Yes,11,3,1,80,0,27,2,2,0,11,0,10
52,No,Travel_Rarely,321,Research & Development,1,4,Medical,1,864,4,Male,54,3,1,Sales Executive,2,Married,4275,23314,5,Y,Yes,14,3,2,80,1,4,3,2,5,0,5,7
35,No,Travel_Frequently,818,Research & Development,3,4,Medical,1,903,1,Female,66,1,1,Laboratory Technician,1,Married,1009,16665,1,Y,No,11,3,3,80,1,0,3,2,7,0,6,3
44,No,Travel_Rarely,1499,Research & Development,8,1,Marketing,1,659,2,Female,98,2,2,Laboratory Technician,3,Single,3946,8887,4,Y,Yes,16,3,3,80,0,13,4,2,7,9,6,4
38,No,Travel_Rarely,102,Research & Development,1,2,Medical,1,1192,2,Male,56,3,1,Manufacturing Director,4,Single,2012,24230,2,Y,No,11,3,1,80,1,8,3,4,12,9,3,0
51,No,Travel_Rarely,410,Research & Development,8,3,Medical,1,1897,4,Female,60,2,2,Research Scientist,4,Single,1708,20410,6,Y,No,11,3,2,80,0,11,4,2,13,0,4,6
49,Yes,Non-Travel,562,Research & Development,8,1,Medical,1,1385,1,Male,32,2,1,Sales Executive,2,Divorced,8472,15349,4,Y,Yes,21,3,4,80,0,9,3,2,10,6,2,5
25,No,Travel_Rarely,520,Sales,5,3,Medical,1,691,3,Male,84,2,2,Research Director,2,Married,11402,11294,2,Y,Yes,20,3,2,80,1,12,2,3,7,8,6,8
28,Yes,Travel_Rarely,1322,Human Resources,16,2,Medical,1,1518,2,Female,79,2,2,Manager,4,Single,2125,12995,0,Y,No,21,3,4,80,0,13,2,1,7,10,0,3
42,No,Non-Travel,815,Research & Development,23,1,Life Sciences,1,1404,3,Male,30,2,1,Healthcare Representative,1,Married,8228,16972,3,Y,Yes,13,3,2,80,1,2,3,2,0,0,0,4
27,No,Travel_Rarely,102,Research & Development,21,3,Other,1,859,4,Male,40,3,2,Research Scientist,1,Divorced,1009,16354,2,Y,No,14,3,4,80,0,0,5,3,0,7,0,1
45,No,Travel_Rarely,424,Research & Development,5,2,Life Sciences,1,900,3,Female,100,2,5,Research Scientist,4,Single,5090,21300,1,Y,No,15,3,3,80,0,6,0,3,7,0,4,5
59,No,Travel_Frequently,1167,Research & Development,2,3,Technical Degree,1,314,2,Female,52,2,2,Sales Executive,1,Divorced,1009,7481,3,Y,Yes,12,3,2,80,1,0,2,2,6,0,0,0
38,No,Travel_Rarely,1499,Research & Development,11,3,Life Sciences,1,1319,4,Male,48,1,3,Sales Executive,4,Married,10519,14507,6,Y,No,13,3,1,80,0,15,1,2,7,4,0,5
20,No,Travel_Rarely,548,Human Resources,29,2,Life Sciences,1,1430,3,Male,30,3,1,Laboratory Technician,3,Married,12543,12953,2,Y,Yes,14,3,3,80,2,11,2,2,2,1,5,8
49,No,Travel_Rarely,761,Research & Development,2,1,Marketing,1,1409,2,Female,68,2,1,Sales Representative,3,Single,5693,14537,5,Y,No,12,3,3,80,1,13,0,4,6,2,0,2
